Date and time,8720218
2017/09/15 17:00:00,-0.078
2017/09/15 18:00:00,0.236
2017/09/15 19:00:00,0.518
2017/09/15 20:00:00,0.764
2017/09/15 21:00:00,0.899
2017/09/15 22:00:00,0.896
2017/09/15 23:00:00,0.731
2017/09/16 00:00:00,0.358
2017/09/16 01:00:00,-0.096
2017/09/16 02:00:00,-0.406
2017/09/16 03:00:00,-0.553
2017/09/16 04:00:00,-0.497
2017/09/16 05:00:00,-0.321
2017/09/16 06:00:00,-0.039
2017/09/16 07:00:00,0.214
2017/09/16 08:00:00,0.489
2017/09/16 09:00:00,0.693
2017/09/16 10:00:00,0.768
2017/09/16 11:00:00,0.675
2017/09/16 12:00:00,0.354
2017/09/16 13:00:00,-0.069
2017/09/16 14:00:00,-0.437
2017/09/16 15:00:00,-0.574
2017/09/16 16:00:00,-0.615
2017/09/16 17:00:00,-0.451
2017/09/16 18:00:00,-0.109
2017/09/16 19:00:00,0.221
2017/09/16 20:00:00,0.529
2017/09/16 21:00:00,0.784
2017/09/16 22:00:00,0.961
2017/09/16 23:00:00,0.983
2017/09/17 00:00:00,0.824
2017/09/17 01:00:00,0.433
2017/09/17 02:00:00,-0.018
2017/09/17 03:00:00,-0.399
2017/09/17 04:00:00,-0.559
2017/09/17 05:00:00,-0.548
2017/09/17 06:00:00,-0.31
2017/09/17 07:00:00,0.01
2017/09/17 08:00:00,0.294
2017/09/17 09:00:00,0.59
2017/09/17 10:00:00,0.776
2017/09/17 11:00:00,0.86
2017/09/17 12:00:00,0.768
2017/09/17 13:00:00,0.508
2017/09/17 14:00:00,0.083
2017/09/17 15:00:00,-0.31
2017/09/17 16:00:00,-0.518
2017/09/17 17:00:00,-0.55
2017/09/17 18:00:00,-0.349
2017/09/17 19:00:00,-0.005
2017/09/17 20:00:00,0.352
2017/09/17 21:00:00,0.631
2017/09/17 22:00:00,0.871
2017/09/17 23:00:00,1.079
