date and time , 8670870
2016/10/11 09:00:00,1.255776
2016/10/11 10:00:00,1.039368
2016/10/11 11:00:00,0.691896
2016/10/11 12:00:00,0.32004
2016/10/11 13:00:00,-0.067056
2016/10/11 14:00:00,-0.313944
2016/10/11 15:00:00,-0.359664
2016/10/11 16:00:00,-0.146304
2016/10/11 17:00:00,0.225552
2016/10/11 18:00:00,0.65532
2016/10/11 19:00:00,1.027176
2016/10/11 20:00:00,1.252728
2016/10/11 21:00:00,1.35636
2016/10/11 22:00:00,1.292352
2016/10/11 23:00:00,1.045464
2016/10/12 00:00:00,0.682752
2016/10/12 01:00:00,0.256032
2016/10/12 02:00:00,-0.201168
2016/10/12 03:00:00,-0.509016
2016/10/12 04:00:00,-0.496824
2016/10/12 05:00:00,-0.149352
2016/10/12 06:00:00,0.323088
2016/10/12 07:00:00,0.789432
2016/10/12 08:00:00,1.136904
2016/10/12 09:00:00,1.304544
2016/10/12 10:00:00,1.307592
2016/10/12 11:00:00,1.103376
2016/10/12 12:00:00,0.728472
2016/10/12 13:00:00,0.3048
2016/10/12 14:00:00,-0.161544
2016/10/12 15:00:00,-0.484632
2016/10/12 16:00:00,-0.5334
2016/10/12 17:00:00,-0.33528
2016/10/12 18:00:00,0.115824
2016/10/12 19:00:00,0.725424
2016/10/12 20:00:00,1.143
2016/10/12 21:00:00,1.38684
2016/10/12 22:00:00,1.496568
2016/10/12 23:00:00,1.414272
