Date and time,8670870
2017/09/15 17:00:00,-0.209
2017/09/15 18:00:00,0.375
2017/09/15 19:00:00,0.972
2017/09/15 20:00:00,1.279
2017/09/15 21:00:00,1.34
2017/09/15 22:00:00,1.186
2017/09/15 23:00:00,0.841
2017/09/16 00:00:00,0.365
2017/09/16 01:00:00,-0.101
2017/09/16 02:00:00,-0.636
2017/09/16 03:00:00,-0.911
2017/09/16 04:00:00,-0.905
2017/09/16 05:00:00,-0.603
2017/09/16 06:00:00,-0.113
2017/09/16 07:00:00,0.421
2017/09/16 08:00:00,0.865
2017/09/16 09:00:00,1.084
2017/09/16 10:00:00,1.082
2017/09/16 11:00:00,0.813
2017/09/16 12:00:00,0.422
2017/09/16 13:00:00,-0.15
2017/09/16 14:00:00,-0.662
2017/09/16 15:00:00,-1.043
2017/09/16 16:00:00,-1.155
2017/09/16 17:00:00,-0.817
2017/09/16 18:00:00,-0.238
2017/09/16 19:00:00,0.417
2017/09/16 20:00:00,0.96
2017/09/16 21:00:00,1.286
2017/09/16 22:00:00,1.436
2017/09/16 23:00:00,1.32
2017/09/17 00:00:00,0.957
2017/09/17 01:00:00,0.484
2017/09/17 02:00:00,-0.046
2017/09/17 03:00:00,-0.592
2017/09/17 04:00:00,-0.909
2017/09/17 05:00:00,-0.96
2017/09/17 06:00:00,-0.593
2017/09/17 07:00:00,-0.045
2017/09/17 08:00:00,0.508
2017/09/17 09:00:00,0.973
2017/09/17 10:00:00,1.2
2017/09/17 11:00:00,1.235
2017/09/17 12:00:00,0.989
2017/09/17 13:00:00,0.596
2017/09/17 14:00:00,0.1
2017/09/17 15:00:00,-0.465
2017/09/17 16:00:00,-0.849
2017/09/17 17:00:00,-1.011
2017/09/17 18:00:00,-0.716
2017/09/17 19:00:00,-0.225
2017/09/17 20:00:00,0.482
2017/09/17 21:00:00,1.013
2017/09/17 22:00:00,1.395
2017/09/17 23:00:00,1.563
